grade_start,grade_end,rit_start,typical_growth_mean,sd_growth,measurementscale,season_start,season_end
3,4,285.0,0.527661237,2.27695709,Reading,Spring,Spring
3,4,285.1,0.527661237,2.27695709,Reading,Spring,Spring
3,4,285.2,0.527661237,2.27695709,Reading,Spring,Spring
3,4,285.3,0.527661237,2.27695709,Reading,Spring,Spring
3,4,285.4,0.527661237,2.27695709,Reading,Spring,Spring
3,4,285.5,0.527661237,2.27695709,Reading,Spring,Spring
3,4,285.6,0.527661237,2.27695709,Reading,Spring,Spring
3,4,285.7,0.527661237,2.27695709,Reading,Spring,Spring
3,4,285.8,0.527661237,2.27695709,Reading,Spring,Spring
3,4,285.9,0.527661237,2.27695709,Reading,Spring,Spring
3,4,286.0,0.527661237,2.27695709,Reading,Spring,Spring
3,4,286.1,0.527661237,2.27695709,Reading,Spring,Spring
3,4,286.2,0.527661237,2.27695709,Reading,Spring,Spring
3,4,286.3,0.527661237,2.27695709,Reading,Spring,Spring
3,4,286.4,0.527661237,2.27695709,Reading,Spring,Spring
3,4,286.5,0.527661237,2.27695709,Reading,Spring,Spring
3,4,286.6,0.527661237,2.27695709,Reading,Spring,Spring
3,4,286.7,0.527661237,2.27695709,Reading,Spring,Spring
3,4,286.8,0.527661237,2.27695709,Reading,Spring,Spring
3,4,286.9,0.527661237,2.27695709,Reading,Spring,Spring
3,4,287.0,0.527661237,2.27695709,Reading,Spring,Spring
3,4,287.1,0.527661237,2.27695709,Reading,Spring,Spring
3,4,287.2,0.527661237,2.27695709,Reading,Spring,Spring
3,4,287.3,0.527661237,2.27695709,Reading,Spring,Spring
3,4,287.4,0.527661237,2.27695709,Reading,Spring,Spring
3,4,287.5,0.527661237,2.27695709,Reading,Spring,Spring
3,4,287.6,0.527661237,2.27695709,Reading,Spring,Spring
3,4,287.7,0.527661237,2.27695709,Reading,Spring,Spring
3,4,287.8,0.527661237,2.27695709,Reading,Spring,Spring
3,4,287.9,0.527661237,2.27695709,Reading,Spring,Spring
3,4,288.0,0.527661237,2.27695709,Reading,Spring,Spring
3,4,288.1,0.527661237,2.27695709,Reading,Spring,Spring
3,4,288.2,0.527661237,2.27695709,Reading,Spring,Spring
3,4,288.3,0.527661237,2.27695709,Reading,Spring,Spring
3,4,288.4,0.527661237,2.27695709,Reading,Spring,Spring
3,4,288.5,0.527661237,2.27695709,Reading,Spring,Spring
3,4,288.6,0.527661237,2.27695709,Reading,Spring,Spring
3,4,288.7,0.527661237,2.27695709,Reading,Spring,Spring
3,4,288.8,0.527661237,2.27695709,Reading,Spring,Spring
3,4,288.9,0.527661237,2.27695709,Reading,Spring,Spring
3,4,289.0,0.527661237,2.27695709,Reading,Spring,Spring
3,4,289.1,0.527661237,2.27695709,Reading,Spring,Spring
3,4,289.2,0.527661237,2.27695709,Reading,Spring,Spring
3,4,289.3,0.527661237,2.27695709,Reading,Spring,Spring
3,4,289.4,0.527661237,2.27695709,Reading,Spring,Spring
3,4,289.5,0.527661237,2.27695709,Reading,Spring,Spring
3,4,289.6,0.527661237,2.27695709,Reading,Spring,Spring
3,4,289.7,0.527661237,2.27695709,Reading,Spring,Spring
3,4,289.8,0.527661237,2.27695709,Reading,Spring,Spring
3,4,289.9,0.527661237,2.27695709,Reading,Spring,Spring
3,4,290.0,0.527661237,2.27695709,Reading,Spring,Spring
3,4,290.1,0.527661237,2.27695709,Reading,Spring,Spring
3,4,290.2,0.527661237,2.27695709,Reading,Spring,Spring
3,4,290.3,0.527661237,2.27695709,Reading,Spring,Spring
3,4,290.4,0.527661237,2.27695709,Reading,Spring,Spring
3,4,290.5,0.527661237,2.27695709,Reading,Spring,Spring
3,4,290.6,0.527661237,2.27695709,Reading,Spring,Spring
3,4,290.7,0.527661237,2.27695709,Reading,Spring,Spring
3,4,290.8,0.527661237,2.27695709,Reading,Spring,Spring
3,4,290.9,0.527661237,2.27695709,Reading,Spring,Spring
3,4,291.0,0.527661237,2.27695709,Reading,Spring,Spring
3,4,291.1,0.527661237,2.27695709,Reading,Spring,Spring
3,4,291.2,0.527661237,2.27695709,Reading,Spring,Spring
3,4,291.3,0.527661237,2.27695709,Reading,Spring,Spring
3,4,291.4,0.527661237,2.27695709,Reading,Spring,Spring
3,4,291.5,0.527661237,2.27695709,Reading,Spring,Spring
3,4,291.6,0.527661237,2.27695709,Reading,Spring,Spring
3,4,291.7,0.527661237,2.27695709,Reading,Spring,Spring
3,4,291.8,0.527661237,2.27695709,Reading,Spring,Spring
3,4,291.9,0.527661237,2.27695709,Reading,Spring,Spring
3,4,292.0,0.527661237,2.27695709,Reading,Spring,Spring
3,4,292.1,0.527661237,2.27695709,Reading,Spring,Spring
3,4,292.2,0.527661237,2.27695709,Reading,Spring,Spring
3,4,292.3,0.527661237,2.27695709,Reading,Spring,Spring
3,4,292.4,0.527661237,2.27695709,Reading,Spring,Spring
3,4,292.5,0.527661237,2.27695709,Reading,Spring,Spring
3,4,292.6,0.527661237,2.27695709,Reading,Spring,Spring
3,4,292.7,0.527661237,2.27695709,Reading,Spring,Spring
3,4,292.8,0.527661237,2.27695709,Reading,Spring,Spring
3,4,292.9,0.527661237,2.27695709,Reading,Spring,Spring
3,4,293.0,0.527661237,2.27695709,Reading,Spring,Spring
3,4,293.1,0.527661237,2.27695709,Reading,Spring,Spring
3,4,293.2,0.527661237,2.27695709,Reading,Spring,Spring
3,4,293.3,0.527661237,2.27695709,Reading,Spring,Spring
3,4,293.4,0.527661237,2.27695709,Reading,Spring,Spring
3,4,293.5,0.527661237,2.27695709,Reading,Spring,Spring
3,4,293.6,0.527661237,2.27695709,Reading,Spring,Spring
3,4,293.7,0.527661237,2.27695709,Reading,Spring,Spring
3,4,293.8,0.527661237,2.27695709,Reading,Spring,Spring
3,4,293.9,0.527661237,2.27695709,Reading,Spring,Spring
3,4,294.0,0.527661237,2.27695709,Reading,Spring,Spring
3,4,294.1,0.527661237,2.27695709,Reading,Spring,Spring
3,4,294.2,0.527661237,2.27695709,Reading,Spring,Spring
3,4,294.3,0.527661237,2.27695709,Reading,Spring,Spring
3,4,294.4,0.527661237,2.27695709,Reading,Spring,Spring
3,4,294.5,0.527661237,2.27695709,Reading,Spring,Spring
3,4,294.6,0.527661237,2.27695709,Reading,Spring,Spring
3,4,294.7,0.527661237,2.27695709,Reading,Spring,Spring
3,4,294.8,0.527661237,2.27695709,Reading,Spring,Spring
3,4,294.9,0.527661237,2.27695709,Reading,Spring,Spring
3,4,295.0,0.527661237,2.27695709,Reading,Spring,Spring
3,4,295.1,0.527661237,2.27695709,Reading,Spring,Spring
3,4,295.2,0.527661237,2.27695709,Reading,Spring,Spring
3,4,295.3,0.527661237,2.27695709,Reading,Spring,Spring
3,4,295.4,0.527661237,2.27695709,Reading,Spring,Spring
3,4,295.5,0.527661237,2.27695709,Reading,Spring,Spring
3,4,295.6,0.527661237,2.27695709,Reading,Spring,Spring
3,4,295.7,0.527661237,2.27695709,Reading,Spring,Spring
3,4,295.8,0.527661237,2.27695709,Reading,Spring,Spring
3,4,295.9,0.527661237,2.27695709,Reading,Spring,Spring
3,4,296.0,0.527661237,2.27695709,Reading,Spring,Spring
3,4,296.1,0.527661237,2.27695709,Reading,Spring,Spring
3,4,296.2,0.527661237,2.27695709,Reading,Spring,Spring
3,4,296.3,0.527661237,2.27695709,Reading,Spring,Spring
3,4,296.4,0.527661237,2.27695709,Reading,Spring,Spring
3,4,296.5,0.527661237,2.27695709,Reading,Spring,Spring
3,4,296.6,0.527661237,2.27695709,Reading,Spring,Spring
3,4,296.7,0.527661237,2.27695709,Reading,Spring,Spring
3,4,296.8,0.527661237,2.27695709,Reading,Spring,Spring
3,4,296.9,0.527661237,2.27695709,Reading,Spring,Spring
3,4,297.0,0.527661237,2.27695709,Reading,Spring,Spring
3,4,297.1,0.527661237,2.27695709,Reading,Spring,Spring
3,4,297.2,0.527661237,2.27695709,Reading,Spring,Spring
3,4,297.3,0.527661237,2.27695709,Reading,Spring,Spring
3,4,297.4,0.527661237,2.27695709,Reading,Spring,Spring
3,4,297.5,0.527661237,2.27695709,Reading,Spring,Spring
3,4,297.6,0.527661237,2.27695709,Reading,Spring,Spring
3,4,297.7,0.527661237,2.27695709,Reading,Spring,Spring
3,4,297.8,0.527661237,2.27695709,Reading,Spring,Spring
3,4,297.9,0.527661237,2.27695709,Reading,Spring,Spring
3,4,298.0,0.527661237,2.27695709,Reading,Spring,Spring
3,4,298.1,0.527661237,2.27695709,Reading,Spring,Spring
3,4,298.2,0.527661237,2.27695709,Reading,Spring,Spring
3,4,298.3,0.527661237,2.27695709,Reading,Spring,Spring
3,4,298.4,0.527661237,2.27695709,Reading,Spring,Spring
3,4,298.5,0.527661237,2.27695709,Reading,Spring,Spring
3,4,298.6,0.527661237,2.27695709,Reading,Spring,Spring
3,4,298.7,0.527661237,2.27695709,Reading,Spring,Spring
3,4,298.8,0.527661237,2.27695709,Reading,Spring,Spring
3,4,298.9,0.527661237,2.27695709,Reading,Spring,Spring
3,4,299.0,0.527661237,2.27695709,Reading,Spring,Spring
3,4,299.1,0.527661237,2.27695709,Reading,Spring,Spring
3,4,299.2,0.527661237,2.27695709,Reading,Spring,Spring
3,4,299.3,0.527661237,2.27695709,Reading,Spring,Spring
3,4,299.4,0.527661237,2.27695709,Reading,Spring,Spring
3,4,299.5,0.527661237,2.27695709,Reading,Spring,Spring
3,4,299.6,0.527661237,2.27695709,Reading,Spring,Spring
3,4,299.7,0.527661237,2.27695709,Reading,Spring,Spring
3,4,299.8,0.527661237,2.27695709,Reading,Spring,Spring
3,4,299.9,0.527661237,2.27695709,Reading,Spring,Spring
3,4,300.0,0.527661237,2.27695709,Reading,Spring,Spring
4,5,100.0,30.37844345,9.292494954,Reading,Spring,Spring
4,5,100.1,30.35591117,9.284838529,Reading,Spring,Spring
4,5,100.2,30.33337889,9.277182317,Reading,Spring,Spring
4,5,100.3,30.31084661,9.269526318,Reading,Spring,Spring
4,5,100.4,30.28831433,9.261870534,Reading,Spring,Spring
4,5,100.5,30.26578205,9.254214965,Reading,Spring,Spring
4,5,100.6,30.24324977,9.246559612,Reading,Spring,Spring
4,5,100.7,30.22071749,9.238904474,Reading,Spring,Spring
4,5,100.8,30.19818521,9.231249553,Reading,Spring,Spring
4,5,100.9,30.17565294,9.223594849,Reading,Spring,Spring
4,5,101.0,30.15312066,9.215940362,Reading,Spring,Spring
4,5,101.1,30.13058838,9.208286093,Reading,Spring,Spring
4,5,101.2,30.1080561,9.200632043,Reading,Spring,Spring
4,5,101.3,30.08552382,9.192978213,Reading,Spring,Spring
4,5,101.4,30.06299154,9.185324602,Reading,Spring,Spring
4,5,101.5,30.04045926,9.177671211,Reading,Spring,Spring
4,5,101.6,30.01792698,9.170018041,Reading,Spring,Spring
4,5,101.7,29.9953947,9.162365093,Reading,Spring,Spring
4,5,101.8,29.97286242,9.154712366,Reading,Spring,Spring
4,5,101.9,29.95033015,9.147059862,Reading,Spring,Spring
4,5,102.0,29.92779787,9.139407582,Reading,Spring,Spring
4,5,102.1,29.90526559,9.131755524,Reading,Spring,Spring
4,5,102.2,29.88273331,9.124103691,Reading,Spring,Spring
4,5,102.3,29.86020103,9.116452083,Reading,Spring,Spring
4,5,102.4,29.83766875,9.1088007,Reading,Spring,Spring
4,5,102.5,29.81513647,9.101149543,Reading,Spring,Spring
4,5,102.6,29.79260419,9.093498612,Reading,Spring,Spring
4,5,102.7,29.77007191,9.085847909,Reading,Spring,Spring
4,5,102.8,29.74753963,9.078197433,Reading,Spring,Spring
4,5,102.9,29.72500736,9.070547185,Reading,Spring,Spring
4,5,103.0,29.70247508,9.062897166,Reading,Spring,Spring
4,5,103.1,29.6799428,9.055247376,Reading,Spring,Spring
4,5,103.2,29.65741052,9.047597816,Reading,Spring,Spring
4,5,103.3,29.63487824,9.039948487,Reading,Spring,Spring
4,5,103.4,29.61234596,9.032299389,Reading,Spring,Spring
4,5,103.5,29.58981368,9.024650522,Reading,Spring,Spring
4,5,103.6,29.5672814,9.017001888,Reading,Spring,Spring
4,5,103.7,29.54474912,9.009353487,Reading,Spring,Spring
4,5,103.8,29.52221684,9.001705319,Reading,Spring,Spring
4,5,103.9,29.49968457,8.994057385,Reading,Spring,Spring
4,5,104.0,29.47715229,8.986409686,Reading,Spring,Spring
4,5,104.1,29.45462001,8.978762222,Reading,Spring,Spring
4,5,104.2,29.43208773,8.971114994,Reading,Spring,Spring
4,5,104.3,29.40955545,8.963468002,Reading,Spring,Spring
4,5,104.4,29.38702317,8.955821247,Reading,Spring,Spring
4,5,104.5,29.36449089,8.94817473,Reading,Spring,Spring
4,5,104.6,29.34195861,8.940528452,Reading,Spring,Spring
4,5,104.7,29.31942633,8.932882412,Reading,Spring,Spring
4,5,104.8,29.29689405,8.925236612,Reading,Spring,Spring
4,5,104.9,29.27436178,8.917591051,Reading,Spring,Spring
4,5,105.0,29.2518295,8.909945732,Reading,Spring,Spring
4,5,105.1,29.22929722,8.902300654,Reading,Spring,Spring
4,5,105.2,29.20676494,8.894655818,Reading,Spring,Spring
4,5,105.3,29.18423266,8.887011224,Reading,Spring,Spring
4,5,105.4,29.16170038,8.879366874,Reading,Spring,Spring
4,5,105.5,29.1391681,8.871722768,Reading,Spring,Spring
4,5,105.6,29.11663582,8.864078906,Reading,Spring,Spring
4,5,105.7,29.09410354,8.856435289,Reading,Spring,Spring
4,5,105.8,29.07157126,8.848791918,Reading,Spring,Spring
4,5,105.9,29.04903899,8.841148793,Reading,Spring,Spring
4,5,106.0,29.02650671,8.833505916,Reading,Spring,Spring
4,5,106.1,29.00397443,8.825863286,Reading,Spring,Spring
4,5,106.2,28.98144215,8.818220904,Reading,Spring,Spring
4,5,106.3,28.95890987,8.810578771,Reading,Spring,Spring
4,5,106.4,28.93637759,8.802936888,Reading,Spring,Spring
4,5,106.5,28.91384531,8.795295256,Reading,Spring,Spring
4,5,106.6,28.89131303,8.787653874,Reading,Spring,Spring
4,5,106.7,28.86878075,8.780012744,Reading,Spring,Spring
4,5,106.8,28.84624847,8.772371866,Reading,Spring,Spring
4,5,106.9,28.8237162,8.76473124,Reading,Spring,Spring
4,5,107.0,28.80118392,8.757090869,Reading,Spring,Spring
4,5,107.1,28.77865164,8.749450751,Reading,Spring,Spring
4,5,107.2,28.75611936,8.741810889,Reading,Spring,Spring
4,5,107.3,28.73358708,8.734171282,Reading,Spring,Spring
4,5,107.4,28.7110548,8.726531931,Reading,Spring,Spring
4,5,107.5,28.68852252,8.718892837,Reading,Spring,Spring
4,5,107.6,28.66599024,8.711254001,Reading,Spring,Spring
4,5,107.7,28.64345796,8.703615423,Reading,Spring,Spring
4,5,107.8,28.62092568,8.695977104,Reading,Spring,Spring
4,5,107.9,28.59839341,8.688339045,Reading,Spring,Spring
4,5,108.0,28.57586113,8.680701246,Reading,Spring,Spring
4,5,108.1,28.55332885,8.673063707,Reading,Spring,Spring
4,5,108.2,28.53079657,8.665426431,Reading,Spring,Spring
4,5,108.3,28.50826429,8.657789417,Reading,Spring,Spring
4,5,108.4,28.48573201,8.650152666,Reading,Spring,Spring
4,5,108.5,28.46319973,8.642516178,Reading,Spring,Spring
4,5,108.6,28.44066745,8.634879956,Reading,Spring,Spring
4,5,108.7,28.41813517,8.627243998,Reading,Spring,Spring
4,5,108.8,28.39560289,8.619608306,Reading,Spring,Spring
4,5,108.9,28.37307062,8.611972881,Reading,Spring,Spring
4,5,109.0,28.35053834,8.604337723,Reading,Spring,Spring
4,5,109.1,28.32800606,8.596702833,Reading,Spring,Spring
4,5,109.2,28.30547378,8.589068212,Reading,Spring,Spring
4,5,109.3,28.2829415,8.58143386,Reading,Spring,Spring
4,5,109.4,28.26040922,8.573799778,Reading,Spring,Spring
4,5,109.5,28.23787694,8.566165968,Reading,Spring,Spring
4,5,109.6,28.21534466,8.558532428,Reading,Spring,Spring
4,5,109.7,28.19281238,8.550899162,Reading,Spring,Spring
4,5,109.8,28.1702801,8.543266168,Reading,Spring,Spring
4,5,109.9,28.14774783,8.535633448,Reading,Spring,Spring
4,5,110.0,28.12521555,8.528001002,Reading,Spring,Spring
4,5,110.1,28.10268327,8.520368832,Reading,Spring,Spring
4,5,110.2,28.08015099,8.512736938,Reading,Spring,Spring
4,5,110.3,28.05761871,8.50510532,Reading,Spring,Spring
4,5,110.4,28.03508643,8.49747398,Reading,Spring,Spring
4,5,110.5,28.01255415,8.489842918,Reading,Spring,Spring
4,5,110.6,27.99002187,8.482212136,Reading,Spring,Spring
4,5,110.7,27.96748959,8.474581633,Reading,Spring,Spring
4,5,110.8,27.94495731,8.46695141,Reading,Spring,Spring
4,5,110.9,27.92242504,8.459321469,Reading,Spring,Spring
4,5,111.0,27.89989276,8.45169181,Reading,Spring,Spring
4,5,111.1,27.87736048,8.444062433,Reading,Spring,Spring
4,5,111.2,27.8548282,8.43643334,Reading,Spring,Spring
4,5,111.3,27.83229592,8.428804532,Reading,Spring,Spring
4,5,111.4,27.80976364,8.421176008,Reading,Spring,Spring
4,5,111.5,27.78723136,8.41354777,Reading,Spring,Spring
4,5,111.6,27.76469908,8.405919819,Reading,Spring,Spring
4,5,111.7,27.7421668,8.398292156,Reading,Spring,Spring
4,5,111.8,27.71963452,8.39066478,Reading,Spring,Spring
4,5,111.9,27.69710225,8.383037694,Reading,Spring,Spring
4,5,112.0,27.67456997,8.375410897,Reading,Spring,Spring
4,5,112.1,27.65203769,8.367784391,Reading,Spring,Spring
4,5,112.2,27.62950541,8.360158177,Reading,Spring,Spring
4,5,112.3,27.60697313,8.352532254,Reading,Spring,Spring
4,5,112.4,27.58444085,8.344906625,Reading,Spring,Spring
4,5,112.5,27.56190857,8.337281289,Reading,Spring,Spring
4,5,112.6,27.53937629,8.329656248,Reading,Spring,Spring
4,5,112.7,27.51684401,8.322031502,Reading,Spring,Spring
4,5,112.8,27.49431173,8.314407053,Reading,Spring,Spring
4,5,112.9,27.47177946,8.3067829,Reading,Spring,Spring
4,5,113.0,27.44924718,8.299159046,Reading,Spring,Spring
4,5,113.1,27.4267149,8.29153549,Reading,Spring,Spring
4,5,113.2,27.40418262,8.283912233,Reading,Spring,Spring
4,5,113.3,27.38165034,8.276289277,Reading,Spring,Spring
4,5,113.4,27.35911806,8.268666622,Reading,Spring,Spring
4,5,113.5,27.33658578,8.261044269,Reading,Spring,Spring
4,5,113.6,27.3140535,8.253422219,Reading,Spring,Spring
4,5,113.7,27.29152122,8.245800472,Reading,Spring,Spring
4,5,113.8,27.26898894,8.23817903,Reading,Spring,Spring
4,5,113.9,27.24645667,8.230557893,Reading,Spring,Spring
4,5,114.0,27.22392439,8.222937063,Reading,Spring,Spring
4,5,114.1,27.20139211,8.215316539,Reading,Spring,Spring
4,5,114.2,27.17885983,8.207696324,Reading,Spring,Spring
4,5,114.3,27.15632755,8.200076417,Reading,Spring,Spring
4,5,114.4,27.13379527,8.19245682,Reading,Spring,Spring
4,5,114.5,27.11126299,8.184837533,Reading,Spring,Spring
4,5,114.6,27.08873071,8.177218557,Reading,Spring,Spring
4,5,114.7,27.06619843,8.169599894,Reading,Spring,Spring
4,5,114.8,27.04366615,8.161981544,Reading,Spring,Spring
4,5,114.9,27.02113388,8.154363508,Reading,Spring,Spring
4,5,115.0,26.9986016,8.146745787,Reading,Spring,Spring
4,5,115.1,26.97606932,8.139128381,Reading,Spring,Spring
4,5,115.2,26.95353704,8.131511293,Reading,Spring,Spring
4,5,115.3,26.93100476,8.123894521,Reading,Spring,Spring
4,5,115.4,26.90847248,8.116278068,Reading,Spring,Spring
4,5,115.5,26.8859402,8.108661935,Reading,Spring,Spring
4,5,115.6,26.86340792,8.101046121,Reading,Spring,Spring
4,5,115.7,26.84087564,8.093430629,Reading,Spring,Spring
4,5,115.8,26.81834336,8.085815459,Reading,Spring,Spring
4,5,115.9,26.79581109,8.078200611,Reading,Spring,Spring
4,5,116.0,26.77327881,8.070586088,Reading,Spring,Spring
4,5,116.1,26.75074653,8.062971889,Reading,Spring,Spring
4,5,116.2,26.72821425,8.055358016,Reading,Spring,Spring
4,5,116.3,26.70568197,8.04774447,Reading,Spring,Spring
4,5,116.4,26.68314969,8.040131251,Reading,Spring,Spring
4,5,116.5,26.66061741,8.03251836,Reading,Spring,Spring
4,5,116.6,26.63808513,8.024905799,Reading,Spring,Spring
4,5,116.7,26.61555285,8.017293569,Reading,Spring,Spring
4,5,116.8,26.59302057,8.009681669,Reading,Spring,Spring
4,5,116.9,26.5704883,8.002070102,Reading,Spring,Spring
4,5,117.0,26.54795602,7.994458868,Reading,Spring,Spring
4,5,117.1,26.52542374,7.986847968,Reading,Spring,Spring
4,5,117.2,26.50289146,7.979237404,Reading,Spring,Spring
4,5,117.3,26.48035918,7.971627175,Reading,Spring,Spring
4,5,117.4,26.4578269,7.964017283,Reading,Spring,Spring
4,5,117.5,26.43529462,7.956407729,Reading,Spring,Spring
4,5,117.6,26.41276234,7.948798515,Reading,Spring,Spring
4,5,117.7,26.39023006,7.94118964,Reading,Spring,Spring
4,5,117.8,26.36769778,7.933581106,Reading,Spring,Spring
4,5,117.9,26.34516551,7.925972914,Reading,Spring,Spring
4,5,118.0,26.32263323,7.918365064,Reading,Spring,Spring
4,5,118.1,26.30010095,7.910757559,Reading,Spring,Spring
4,5,118.2,26.27756867,7.903150399,Reading,Spring,Spring
4,5,118.3,26.25503639,7.895543584,Reading,Spring,Spring
4,5,118.4,26.23250411,7.887937116,Reading,Spring,Spring
4,5,118.5,26.20997183,7.880330996,Reading,Spring,Spring
4,5,118.6,26.18743955,7.872725225,Reading,Spring,Spring
4,5,118.7,26.16490727,7.865119804,Reading,Spring,Spring
4,5,118.8,26.14237499,7.857514733,Reading,Spring,Spring
4,5,118.9,26.11984272,7.849910015,Reading,Spring,Spring
4,5,119.0,26.09731044,7.84230565,Reading,Spring,Spring
4,5,119.1,26.07477816,7.834701638,Reading,Spring,Spring
4,5,119.2,26.05224588,7.827097981,Reading,Spring,Spring
4,5,119.3,26.0297136,7.819494681,Reading,Spring,Spring
4,5,119.4,26.00718132,7.811891737,Reading,Spring,Spring
4,5,119.5,25.98464904,7.804289152,Reading,Spring,Spring
4,5,119.6,25.96211676,7.796686926,Reading,Spring,Spring
4,5,119.7,25.93958448,7.78908506,Reading,Spring,Spring
4,5,119.8,25.9170522,7.781483555,Reading,Spring,Spring
4,5,119.9,25.89451993,7.773882413,Reading,Spring,Spring
4,5,120.0,25.87198765,7.766281634,Reading,Spring,Spring
4,5,120.1,25.84945537,7.758681219,Reading,Spring,Spring
4,5,120.2,25.82692309,7.75108117,Reading,Spring,Spring
4,5,120.3,25.80439081,7.743481488,Reading,Spring,Spring
4,5,120.4,25.78185853,7.735882173,Reading,Spring,Spring
4,5,120.5,25.75932625,7.728283227,Reading,Spring,Spring
4,5,120.6,25.73679397,7.720684651,Reading,Spring,Spring
4,5,120.7,25.71426169,7.713086446,Reading,Spring,Spring
4,5,120.8,25.69172941,7.705488613,Reading,Spring,Spring
4,5,120.9,25.66919714,7.697891153,Reading,Spring,Spring
4,5,121.0,25.64666486,7.690294067,Reading,Spring,Spring
4,5,121.1,25.62413258,7.682697356,Reading,Spring,Spring
4,5,121.2,25.6016003,7.675101023,Reading,Spring,Spring
4,5,121.3,25.57906802,7.667505066,Reading,Spring,Spring
4,5,121.4,25.55653574,7.659909489,Reading,Spring,Spring
4,5,121.5,25.53400346,7.652314291,Reading,Spring,Spring
4,5,121.6,25.51147118,7.644719474,Reading,Spring,Spring
4,5,121.7,25.4889389,7.63712504,Reading,Spring,Spring
4,5,121.8,25.46640662,7.629530988,Reading,Spring,Spring
4,5,121.9,25.44387435,7.621937322,Reading,Spring,Spring
4,5,122.0,25.42134207,7.61434404,Reading,Spring,Spring
4,5,122.1,25.39880979,7.606751145,Reading,Spring,Spring
4,5,122.2,25.37627751,7.599158639,Reading,Spring,Spring
4,5,122.3,25.35374523,7.591566521,Reading,Spring,Spring
4,5,122.4,25.33121295,7.583974793,Reading,Spring,Spring
4,5,122.5,25.30868067,7.576383457,Reading,Spring,Spring
4,5,122.6,25.28614839,7.568792514,Reading,Spring,Spring
4,5,122.7,25.26361611,7.561201964,Reading,Spring,Spring
4,5,122.8,25.24108383,7.553611809,Reading,Spring,Spring
4,5,122.9,25.21855156,7.54602205,Reading,Spring,Spring
4,5,123.0,25.19601928,7.538432688,Reading,Spring,Spring
4,5,123.1,25.173487,7.530843725,Reading,Spring,Spring
4,5,123.2,25.15095472,7.523255162,Reading,Spring,Spring
4,5,123.3,25.12842244,7.515667,Reading,Spring,Spring
4,5,123.4,25.10589016,7.508079239,Reading,Spring,Spring
4,5,123.5,25.08335788,7.500491882,Reading,Spring,Spring
4,5,123.6,25.0608256,7.49290493,Reading,Spring,Spring
4,5,123.7,25.03829332,7.485318384,Reading,Spring,Spring
4,5,123.8,25.01576104,7.477732244,Reading,Spring,Spring
4,5,123.9,24.99322877,7.470146513,Reading,Spring,Spring
4,5,124.0,24.97069649,7.462561192,Reading,Spring,Spring
4,5,124.1,24.94816421,7.454976281,Reading,Spring,Spring
4,5,124.2,24.92563193,7.447391782,Reading,Spring,Spring
4,5,124.3,24.90309965,7.439807697,Reading,Spring,Spring
4,5,124.4,24.88056737,7.432224026,Reading,Spring,Spring
4,5,124.5,24.85803509,7.424640771,Reading,Spring,Spring
4,5,124.6,24.83550281,7.417057933,Reading,Spring,Spring
4,5,124.7,24.81297053,7.409475513,Reading,Spring,Spring
4,5,124.8,24.79043825,7.401893513,Reading,Spring,Spring
4,5,124.9,24.76790598,7.394311935,Reading,Spring,Spring
4,5,125.0,24.7453737,7.386730778,Reading,Spring,Spring
4,5,125.1,24.72284142,7.379150045,Reading,Spring,Spring
4,5,125.2,24.70030914,7.371569737,Reading,Spring,Spring
4,5,125.3,24.67777686,7.363989855,Reading,Spring,Spring
4,5,125.4,24.65524458,7.3564104,Reading,Spring,Spring
4,5,125.5,24.6327123,7.348831375,Reading,Spring,Spring
4,5,125.6,24.61018002,7.341252779,Reading,Spring,Spring
4,5,125.7,24.58764774,7.333674615,Reading,Spring,Spring
4,5,125.8,24.56511546,7.326096884,Reading,Spring,Spring
4,5,125.9,24.54258319,7.318519587,Reading,Spring,Spring
4,5,126.0,24.52005091,7.310942726,Reading,Spring,Spring
4,5,126.1,24.49751863,7.303366301,Reading,Spring,Spring
4,5,126.2,24.47498635,7.295790315,Reading,Spring,Spring
4,5,126.3,24.45245407,7.288214768,Reading,Spring,Spring
4,5,126.4,24.42992179,7.280639663,Reading,Spring,Spring
4,5,126.5,24.40738951,7.273064999,Reading,Spring,Spring
4,5,126.6,24.38485723,7.26549078,Reading,Spring,Spring
4,5,126.7,24.36232495,7.257917005,Reading,Spring,Spring
4,5,126.8,24.33979267,7.250343677,Reading,Spring,Spring
4,5,126.9,24.3172604,7.242770797,Reading,Spring,Spring
4,5,127.0,24.29472812,7.235198367,Reading,Spring,Spring
4,5,127.1,24.27219584,7.227626387,Reading,Spring,Spring
4,5,127.2,24.24966356,7.220054859,Reading,Spring,Spring
4,5,127.3,24.22713128,7.212483785,Reading,Spring,Spring
4,5,127.4,24.204599,7.204913166,Reading,Spring,Spring
4,5,127.5,24.18206672,7.197343003,Reading,Spring,Spring
4,5,127.6,24.15953444,7.189773298,Reading,Spring,Spring
4,5,127.7,24.13700216,7.182204053,Reading,Spring,Spring
4,5,127.8,24.11446988,7.174635268,Reading,Spring,Spring
4,5,127.9,24.09193761,7.167066945,Reading,Spring,Spring
4,5,128.0,24.06940533,7.159499087,Reading,Spring,Spring
4,5,128.1,24.04687305,7.151931693,Reading,Spring,Spring
4,5,128.2,24.02434077,7.144364766,Reading,Spring,Spring
4,5,128.3,24.00180849,7.136798308,Reading,Spring,Spring
4,5,128.4,23.97927621,7.129232319,Reading,Spring,Spring
