id,year,classid,female,male,hispanic,white,black,asian,native,race,freelunch,ell,sped,grade,test,bump,rand,st_math
245730,2011,10,0,1,1,0,0,0,0,"hispanic",1,0,1,7,55.59085,1.465074,.4352317,0
252546,2011,10,1,0,1,0,0,0,0,"hispanic",1,1,0,7,57.26348,1.887153,.9338068,0
272445,2011,10,0,1,1,0,0,0,0,"hispanic",1,0,0,7,57.96948,2.562924,.962367,0
275696,2011,10,1,0,1,0,0,0,0,"hispanic",1,1,0,7,56.68274,2.003419,.5131138,0
281475,2011,10,0,1,1,0,0,0,0,"hispanic",0,1,0,7,57.74582,2.556782,.4510742,0
287307,2011,10,1,0,1,0,0,0,0,"hispanic",1,1,0,7,54.39767,1.980358,.8965312,0
209,2011,11,1,0,0,1,0,0,0,"white",0,0,0,7,58.20693,3.197706,.0361761,0
33353,2011,11,0,1,1,0,0,0,0,"hispanic",1,0,0,7,63.98221,2.871573,.5250012,0
38493,2011,11,1,0,0,0,1,0,0,"black",1,0,0,7,60.53255,3.406,.9365811,0
54562,2011,11,1,0,1,0,0,0,0,"hispanic",1,1,0,7,62.24132,2.725349,.4581674,0
57461,2011,11,1,0,0,0,1,0,0,"black",1,0,0,7,64.37293,3.012816,.6531698,0
90833,2011,11,1,0,1,0,0,0,0,"hispanic",1,0,0,7,62.20873,2.582104,.9512426,0
111580,2011,11,0,1,1,0,0,0,0,"hispanic",1,1,0,7,63.08202,2.110251,.6895049,0
147113,2011,11,1,0,0,0,1,0,0,"black",1,0,0,7,61.17549,4.005666,.6893549,0
147233,2011,11,0,1,0,0,1,0,0,"black",0,0,0,7,58.97834,2.955755,.1535075,0
169269,2011,11,1,0,0,0,1,0,0,"black",0,0,0,7,62.67348,3.258844,.304439,0
172948,2011,11,1,0,0,0,1,0,0,"black",0,0,1,7,60.46792,.550482,.3566681,0
174164,2011,11,1,0,0,0,1,0,0,"black",0,0,0,7,66.35812,3.931309,.2653227,0
174341,2011,11,1,0,1,0,0,0,0,"hispanic",1,0,0,7,60.56845,3.35214,.7313753,0
177996,2011,11,1,0,1,0,0,0,0,"hispanic",1,1,0,7,62.93806,3.626029,.167508,0
183990,2011,11,1,0,0,0,1,0,0,"black",1,0,0,7,62.60162,3.677907,.1128932,0
187381,2011,11,0,1,1,0,0,0,0,"hispanic",1,1,0,7,59.64755,1.28076,.8544381,0
190687,2011,11,0,1,1,0,0,0,0,"hispanic",1,0,1,7,61.49843,4.18048,.2528772,0
206887,2011,11,0,1,0,0,1,0,0,"black",1,0,0,7,60.48424,3.201634,.7122853,0
215826,2011,11,1,0,1,0,0,0,0,"hispanic",1,1,0,7,62.13666,2.722776,.4108705,0
220670,2011,11,1,0,0,0,1,0,0,"black",1,0,0,7,61.16811,3.816753,.6113441,0
226384,2011,11,1,0,0,0,1,0,0,"black",1,0,0,7,62.50885,3.143318,.5028095,0
249567,2011,11,1,0,1,0,0,0,0,"hispanic",1,0,1,7,60.60091,1.467715,.979768,0
261571,2011,11,0,1,0,0,1,0,0,"black",0,0,0,7,59.80648,4.857491,.5888492,0
271530,2011,11,0,1,1,0,0,0,0,"hispanic",1,1,0,7,63.29106,3.689358,.5759058,0
277168,2011,11,0,1,1,0,0,0,0,"hispanic",1,1,0,7,58.09443,2.604988,.574998,0
279066,2011,11,0,1,1,0,0,0,0,"hispanic",1,1,1,7,62.50975,3.446849,.4575697,0
284046,2011,11,1,0,1,0,0,0,0,"hispanic",1,0,1,7,62.12859,2.979786,.8687168,0
288255,2011,11,0,1,1,0,0,0,0,"hispanic",1,1,0,7,63.37779,3.167274,.4298901,0
291349,2011,11,1,0,1,0,0,0,0,"hispanic",1,1,0,7,62.88618,2.949102,.0958163,0
35309,2011,12,1,0,0,0,1,0,0,"black",1,0,0,7,64.3226,3.630875,.6172386,0
35859,2011,12,1,0,0,0,1,0,0,"black",0,0,0,7,67.45776,4.863503,.0852539,0
49066,2011,12,1,0,0,0,1,0,0,"black",1,0,0,7,67.88874,2.413913,.8303193,0
49622,2011,12,0,1,0,0,1,0,0,"black",1,0,0,7,68.5468,3.01506,.3405054,0
64542,2011,12,1,0,0,0,1,0,0,"black",1,0,1,7,66.78167,2.776888,.9952967,0
88695,2011,12,1,0,0,1,0,0,0,"white",1,0,0,7,65.03857,2.788354,.8554122,0
90905,2011,12,1,0,0,0,1,0,0,"black",0,0,0,7,68.64584,5.078611,.8519904,0
92550,2011,12,1,0,1,0,0,0,0,"hispanic",1,0,0,7,68.33796,3.757046,.2171191,0
92565,2011,12,0,1,0,0,1,0,0,"black",1,0,1,7,65.34978,5.168491,.0006651,0
107485,2011,12,0,1,0,0,1,0,0,"black",1,0,0,7,65.66021,3.725164,.8874003,0
131352,2011,12,1,0,0,0,0,1,0,"asian",1,0,0,7,60.23014,2.317178,.5592025,0
132054,2011,12,1,0,0,0,1,0,0,"black",0,0,0,7,62.43516,3.076634,.1395476,0
147378,2011,12,0,1,1,0,0,0,0,"hispanic",0,0,0,7,66.12577,2.969206,.5457427,0
149879,2011,12,1,0,1,0,0,0,0,"hispanic",1,1,0,7,64.20642,2.71128,.6592906,0
162799,2011,12,1,0,0,0,1,0,0,"black",1,0,0,7,67.53718,2.637686,.2953693,0
166893,2011,12,0,1,0,0,1,0,0,"black",1,0,0,7,65.38102,3.037833,.0690717,0
166978,2011,12,1,0,0,1,0,0,0,"white",1,0,0,7,65.66948,5.048436,.2424839,0
186769,2011,12,1,0,0,0,1,0,0,"black",1,0,0,7,64.24296,3.255035,.332583,0
192475,2011,12,1,0,1,0,0,0,0,"hispanic",1,1,0,7,64.67549,.7638776,.446213,0
201294,2011,12,1,0,0,0,1,0,0,"black",1,0,0,7,65.39794,2.084086,.609371,0
202122,2011,12,0,1,0,0,1,0,0,"black",0,0,0,7,68.31467,4.172617,.336393,0
211818,2011,12,0,1,0,1,0,0,0,"white",1,1,0,7,69.8633,3.596359,.6207916,0
213628,2011,12,0,1,0,0,1,0,0,"black",1,0,0,7,66.02125,3.246561,.8370035,0
215101,2011,12,0,1,0,0,1,0,0,"black",0,0,0,7,67.39704,2.063818,.0604768,0
240986,2011,12,1,0,0,1,0,0,0,"white",1,0,1,7,67.47354,2.618929,.5230424,0
267244,2011,12,1,0,1,0,0,0,0,"hispanic",1,1,0,7,66.24559,3.425779,.9483252,0
268487,2011,12,1,0,1,0,0,0,0,"hispanic",1,0,0,7,69.33347,4.88985,.7800379,0
269116,2011,12,0,1,0,0,0,1,0,"asian",1,1,0,7,66.95448,3.325559,.3212302,0
272853,2011,12,0,1,0,0,1,0,0,"black",0,0,0,7,67.87804,2.698764,.9055823,0
280284,2011,12,1,0,1,0,0,0,0,"hispanic",1,0,0,7,68.15026,1.536654,.5353995,0
298347,2011,12,1,0,0,0,0,1,0,"asian",1,0,1,7,62.24852,3.6695,.5165179,0
4470,2011,13,0,1,0,1,0,0,0,"white",1,0,0,7,69.53755,3.998421,.7409151,0
28092,2011,13,0,1,1,0,0,0,0,"hispanic",1,0,0,7,70.93892,3.266449,.5267346,0
32228,2011,13,1,0,0,0,1,0,0,"black",1,0,0,7,70.27533,2.844859,.6981235,0
33562,2011,13,1,0,0,0,0,1,0,"asian",1,0,0,7,72.74755,3.897295,.7134316,0
49147,2011,13,0,1,0,1,0,0,0,"white",0,0,0,7,69.1663,3.528644,.8743094,0
63232,2011,13,0,1,0,0,1,0,0,"black",1,0,0,7,73.17599,2.83598,.4611415,0
75800,2011,13,1,0,1,0,0,0,0,"hispanic",0,0,0,7,70.50824,4.421879,.9128669,0
90256,2011,13,1,0,1,0,0,0,0,"hispanic",1,1,1,7,73.79827,3.910216,.8626439,0
91143,2011,13,1,0,0,0,1,0,0,"black",1,0,0,7,74.93797,2.373696,.7158389,0
92120,2011,13,1,0,0,0,1,0,0,"black",1,0,0,7,70.81029,1.284964,.4999647,0
114606,2011,13,1,0,0,0,0,1,0,"asian",0,0,0,7,72.10966,1.717208,.6647533,0
140635,2011,13,0,1,0,1,0,0,0,"white",1,0,0,7,71.41603,2.421198,.3723959,0
144054,2011,13,1,0,0,0,1,0,0,"black",0,0,0,7,74.099,2.807748,.3224978,0
159842,2011,13,0,1,1,0,0,0,0,"hispanic",0,1,0,7,70.91203,2.904713,.1411542,0
184667,2011,13,0,1,0,0,1,0,0,"black",1,0,0,7,69.5124,3.496473,.1369119,0
194729,2011,13,0,1,0,0,1,0,0,"black",1,0,0,7,73.7493,5.038102,.6563581,0
207157,2011,13,1,0,0,0,1,0,0,"black",1,0,0,7,70.26456,2.261793,.4168876,0
212814,2011,13,1,0,0,0,0,1,0,"asian",1,0,0,7,72.85837,3.483752,.5436991,0
215411,2011,13,0,1,1,0,0,0,0,"hispanic",1,0,1,7,70.77705,2.222622,.4145375,0
217112,2011,13,0,1,1,0,0,0,0,"hispanic",1,1,0,7,73.43416,2.71824,.977378,0
230473,2011,13,0,1,1,0,0,0,0,"hispanic",1,1,0,7,73.71233,1.772442,.4848075,0
230725,2011,13,1,0,1,0,0,0,0,"hispanic",1,0,0,7,72.56577,3.338523,.914054,0
244162,2011,13,0,1,1,0,0,0,0,"hispanic",1,0,0,7,70.88457,3.411412,.1975221,0
246377,2011,13,0,1,0,0,0,1,0,"asian",1,0,0,7,73.13466,2.339193,.698173,0
248332,2011,13,1,0,1,0,0,0,0,"hispanic",1,1,0,7,71.09138,2.984999,.7340555,0
264938,2011,13,0,1,0,1,0,0,0,"white",0,0,0,7,69.58175,1.740824,.1415662,0
268549,2011,13,1,0,1,0,0,0,0,"hispanic",1,0,1,7,72.02348,2.615701,.9220654,0
270547,2011,13,1,0,1,0,0,0,0,"hispanic",1,0,0,7,67.71618,3.651321,.986919,0
281937,2011,13,1,0,1,0,0,0,0,"hispanic",1,0,1,7,74.5873,4.112626,.2080134,0
285849,2011,13,0,1,1,0,0,0,0,"hispanic",1,0,0,7,69.05619,2.711321,.4143235,0
287755,2011,13,1,0,1,0,0,0,0,"hispanic",0,0,0,7,69.95257,3.723933,.8991472,0
296094,2011,13,0,1,0,0,0,0,1,"native",1,0,0,7,69.43507,3.291049,.186973,0
297488,2011,13,0,1,0,0,0,0,1,"native",0,0,0,7,68.20128,4.899731,.8086223,0
298491,2011,13,1,0,0,0,0,1,0,"asian",1,0,0,7,74.02953,4.355251,.001762,0
15361,2011,14,0,1,0,1,0,0,0,"white",1,0,0,7,77.24137,2.387874,.118138,0
50677,2011,14,0,1,1,0,0,0,0,"hispanic",1,0,0,7,77.12231,4.534219,.7556562,0
50695,2011,14,0,1,1,0,0,0,0,"hispanic",1,0,0,7,78.0468,3.720429,.1120917,0
64426,2011,14,1,0,0,0,0,1,0,"asian",1,1,0,7,76.00244,4.363141,.1158353,0
87986,2011,14,0,1,0,0,1,0,0,"black",1,0,0,7,77.40263,3.053291,.2759889,0
107316,2011,14,0,1,0,1,0,0,0,"white",0,0,0,7,75.44975,3.084508,.1121583,0
111532,2011,14,0,1,0,0,1,0,0,"black",1,0,0,7,74.01089,3.865778,.8845379,0
118510,2011,14,1,0,0,1,0,0,0,"white",0,0,0,7,77.21568,3.642206,.1394209,0
121576,2011,14,0,1,0,0,1,0,0,"black",1,0,0,7,74.80402,1.402129,.3766584,0
148009,2011,14,1,0,0,0,1,0,0,"black",1,0,0,7,75.12816,1.616135,.55062,0
163384,2011,14,0,1,0,0,1,0,0,"black",1,0,1,7,76.48965,1.844536,.1375182,0
164958,2011,14,1,0,1,0,0,0,0,"hispanic",1,1,1,7,73.36552,3.28492,.6953784,0
174251,2011,14,1,0,0,1,0,0,0,"white",0,0,0,7,72.72973,1.911483,.007105,0
180184,2011,14,0,1,0,0,0,1,0,"asian",1,0,0,7,77.16751,3.090055,.4180002,0
192548,2011,14,0,1,1,0,0,0,0,"hispanic",1,0,0,7,74.78531,2.076916,.9778956,0
228238,2011,14,1,0,1,0,0,0,0,"hispanic",1,0,0,7,79.4789,3.773535,.4561175,0
245851,2011,14,1,0,1,0,0,0,0,"hispanic",0,0,0,7,73.85744,3.360703,.4950384,0
253013,2011,14,0,1,1,0,0,0,0,"hispanic",1,0,0,7,76.52905,4.470234,.6571916,0
261884,2011,14,0,1,0,0,0,1,0,"asian",0,0,0,7,76.0237,1.847065,.7879616,0
263400,2011,14,0,1,0,1,0,0,0,"white",0,0,1,7,77.49274,2.97267,.9918802,0
266347,2011,14,0,1,1,0,0,0,0,"hispanic",1,0,0,7,74.80911,3.816829,.4029616,0
269654,2011,14,1,0,1,0,0,0,0,"hispanic",1,1,0,7,74.70724,1.706482,.30198,0
285750,2011,14,1,0,1,0,0,0,0,"hispanic",1,0,0,7,76.68313,2.491771,.0763179,0
293327,2011,14,1,0,1,0,0,0,0,"hispanic",0,0,0,7,75.60242,1.409547,.2602307,0
6869,2011,15,0,1,0,1,0,0,0,"white",1,0,0,7,82.62757,2.882678,.9995008,0
12938,2011,15,1,0,1,0,0,0,0,"hispanic",0,0,0,7,80.94881,1.507299,.854005,0
33560,2011,15,0,1,0,0,0,1,0,"asian",0,0,0,7,83.47649,3.686682,.3431772,0
37541,2011,15,0,1,1,0,0,0,0,"hispanic",1,0,1,7,81.76044,2.537411,.2191992,0
37911,2011,15,0,1,0,0,1,0,0,"black",0,0,0,7,86.13979,1.836528,.5662985,0
40543,2011,15,0,1,0,0,1,0,0,"black",1,0,0,7,85.29433,1.911504,.1637017,0
41452,2011,15,1,0,0,0,0,1,0,"asian",1,0,0,7,86.07965,2.188342,.8322659,0
43704,2011,15,0,1,0,1,0,0,0,"white",0,0,0,7,86.5634,2.778469,.8209302,0
49310,2011,15,0,1,1,0,0,0,0,"hispanic",0,1,0,7,78.44436,4.778355,.8330464,0
79005,2011,15,0,1,0,0,1,0,0,"black",0,0,0,7,81.96059,4.083993,.6942906,0
89437,2011,15,1,0,0,1,0,0,0,"white",0,0,0,7,83.27883,2.62652,.6047356,0
95654,2011,15,1,0,1,0,0,0,0,"hispanic",1,0,0,7,84.33574,2.877954,.8453394,0
99647,2011,15,0,1,0,0,1,0,0,"black",1,0,0,7,86.89032,2.734431,.4396349,0
107416,2011,15,0,1,1,0,0,0,0,"hispanic",1,0,0,7,85.40053,2.352355,.7712274,0
120585,2011,15,0,1,0,1,0,0,0,"white",1,0,0,7,81.39125,4.548203,.6471424,0
121659,2011,15,1,0,0,0,1,0,0,"black",0,0,0,7,81.03471,3.516827,.4497564,0
132938,2011,15,0,1,0,0,1,0,0,"black",1,0,0,7,83.55625,3.72931,.8456587,0
140928,2011,15,1,0,0,1,0,0,0,"white",0,0,0,7,82.54197,4.939263,.2942231,0
141663,2011,15,1,0,0,0,1,0,0,"black",0,0,0,7,85.73346,3.434386,.5195383,0
142091,2011,15,1,0,0,0,1,0,0,"black",0,0,0,7,83.75381,2.786637,.0033492,0
161677,2011,15,0,1,0,1,0,0,0,"white",0,0,0,7,82.77888,2.237952,.7056345,0
172211,2011,15,0,1,0,0,1,0,0,"black",1,0,0,7,80.85356,2.32468,.667363,0
187599,2011,15,1,0,1,0,0,0,0,"hispanic",1,0,0,7,79.37479,3.638536,.5441666,0
194369,2011,15,0,1,0,1,0,0,0,"white",0,0,0,7,78.93523,4.086124,.6845629,0
194794,2011,15,1,0,0,0,1,0,0,"black",1,0,0,7,81.73006,1.462272,.607639,0
212566,2011,15,0,1,0,1,0,0,0,"white",0,0,0,7,81.3074,2.865722,.8584126,0
219827,2011,15,1,0,1,0,0,0,0,"hispanic",1,0,1,7,80.85765,1.85288,.3383954,0
221722,2011,15,1,0,0,0,0,1,0,"asian",1,0,0,7,88.73598,5.415124,.838246,0
244181,2011,15,1,0,0,1,0,0,0,"white",0,0,0,7,83.88792,4.694669,.6486932,0
245608,2011,15,0,1,1,0,0,0,0,"hispanic",0,0,0,7,85.5677,3.846524,.2448689,0
260624,2011,15,0,1,0,1,0,0,0,"white",1,0,0,7,81.19459,3.323176,.758961,0
268406,2011,15,0,1,0,0,0,1,0,"asian",1,1,0,7,85.40807,4.628707,.4586288,0
268454,2011,15,0,1,0,0,1,0,0,"black",1,0,0,7,79.10992,5.667287,.6198153,0
289091,2011,15,0,1,1,0,0,0,0,"hispanic",1,1,1,7,78.66164,4.408755,.5946663,0
21263,2011,16,0,1,1,0,0,0,0,"hispanic",1,0,1,7,85.75539,4.246732,.5605867,0
24660,2011,16,1,0,0,0,0,1,0,"asian",0,0,0,7,97.93926,3.30549,.1375556,0
28612,2011,16,1,0,0,0,1,0,0,"black",0,0,0,7,104.1667,.653331,.6771852,0
50861,2011,16,0,1,0,0,0,1,0,"asian",0,0,0,7,100.4413,3.262155,.5591384,0
68031,2011,16,0,1,0,1,0,0,0,"white",0,0,0,7,90.00182,2.269171,.219159,0
94331,2011,16,1,0,1,0,0,0,0,"hispanic",0,0,0,7,98.52287,3.097554,.2730007,0
94839,2011,16,1,0,1,0,0,0,0,"hispanic",0,0,0,7,110.9106,4.415878,.5367881,0
132126,2011,16,0,1,1,0,0,0,0,"hispanic",0,0,0,7,102.0927,2.121284,.649039,0
177459,2011,16,0,1,0,0,0,1,0,"asian",0,0,0,7,102.5567,4.07856,.6893134,0
181305,2011,16,0,1,0,0,0,1,0,"asian",0,0,0,7,87.45972,4.315889,.3504274,0
197297,2011,16,1,0,0,0,1,0,0,"black",0,0,0,7,103.8225,3.406919,.3215831,0
209093,2011,16,1,0,1,0,0,0,0,"hispanic",0,0,0,7,94.61684,3.552934,.3786901,0
239743,2011,16,1,0,1,0,0,0,0,"hispanic",1,1,0,7,91.05949,4.373197,.4674565,0
259522,2011,16,0,1,0,1,0,0,0,"white",0,0,0,7,98.71973,3.806835,.1362304,0
267335,2011,16,0,1,1,0,0,0,0,"hispanic",1,1,0,7,93.73798,1.05985,.2002097,0
277110,2011,16,0,1,0,0,0,1,0,"asian",0,0,0,7,106.5944,3.178699,.5549313,0
278803,2011,16,1,0,1,0,0,0,0,"hispanic",1,1,1,7,85.92611,2.799899,.0319804,0
283451,2011,16,1,0,0,0,0,1,0,"asian",0,0,0,7,109.1506,4.074158,.879472,0
285629,2011,16,1,0,1,0,0,0,0,"hispanic",0,0,0,7,88.06596,3.87705,.3757501,0
291695,2011,16,1,0,1,0,0,0,0,"hispanic",1,0,0,7,87.5769,2.7642,.5932547,0
297710,2011,16,0,1,0,0,0,1,0,"asian",0,0,0,7,101.3707,1.685441,.5577722,0
299095,2011,16,1,0,0,0,0,1,0,"asian",1,0,0,7,89.58851,4.458683,.2559665,0
299350,2011,16,0,1,0,0,0,1,0,"asian",1,0,0,7,108.0857,3.44487,.4644329,0
23262,2011,17,1,0,0,0,1,0,0,"black",1,0,1,8,38.11381,2.052075,.287658,0
32867,2011,17,1,0,1,0,0,0,0,"hispanic",1,1,0,8,53.651,2.56725,.3012587,0
34460,2011,17,1,0,1,0,0,0,0,"hispanic",1,1,1,8,40.70255,2.925377,.6932839,0
35960,2011,17,0,1,1,0,0,0,0,"hispanic",1,1,1,8,38.0048,3.549294,.7855839,0
50308,2011,17,0,1,0,0,1,0,0,"black",1,0,1,8,52.00284,2.192464,.0934136,0
54644,2011,17,0,1,1,0,0,0,0,"hispanic",1,1,0,8,48.35877,1.594156,.8665182,0
99970,2011,17,0,1,1,0,0,0,0,"hispanic",1,1,0,8,52.11375,1.688969,.6869838,0
100696,2011,17,0,1,1,0,0,0,0,"hispanic",1,1,0,8,55.29337,2.133146,.525565,0
112384,2011,17,0,1,0,1,0,0,0,"white",1,1,1,8,34.50591,2.681274,.7784384,0
146062,2011,17,1,0,0,0,1,0,0,"black",1,1,0,8,48.96514,4.388887,.6439152,0
147514,2011,17,1,0,0,0,1,0,0,"black",1,0,1,8,48.1175,3.437886,.7955127,0
163022,2011,17,0,1,0,0,1,0,0,"black",1,0,1,8,52.42372,2.959319,.5644588,0
177044,2011,17,0,1,0,0,1,0,0,"black",1,0,0,8,54.95386,3.382748,.0707982,0
178593,2011,17,1,0,0,0,1,0,0,"black",1,0,0,8,47.7132,2.565316,.7273976,0
182122,2011,17,0,1,1,0,0,0,0,"hispanic",1,1,1,8,40.92773,4.315232,.0815083,0
197644,2011,17,0,1,0,0,1,0,0,"black",1,0,1,8,41.1743,2.323098,.9655878,0
209147,2011,17,0,1,0,0,1,0,0,"black",1,0,1,8,53.85077,3.881213,.5524117,0
220361,2011,17,1,0,1,0,0,0,0,"hispanic",1,1,0,8,44.25991,4.540153,.3501629,0
222205,2011,17,1,0,1,0,0,0,0,"hispanic",1,1,1,8,36.8898,1.828601,.9021391,0
222898,2011,17,1,0,1,0,0,0,0,"hispanic",1,1,0,8,40.47817,3.978628,.1220366,0
224876,2011,17,1,0,1,0,0,0,0,"hispanic",1,0,1,8,51.69239,3.577485,.8601679,0
229803,2011,17,1,0,1,0,0,0,0,"hispanic",1,0,1,8,50.80643,3.482457,.4418688,0
239210,2011,17,1,0,1,0,0,0,0,"hispanic",1,1,1,8,40.98078,2.615951,.299697,0
241874,2011,17,1,0,1,0,0,0,0,"hispanic",1,1,0,8,33.00694,2.669406,.0406294,0
273866,2011,17,1,0,0,0,1,0,0,"black",1,1,0,8,53.64133,2.732346,.3106922,0
275604,2011,17,0,1,1,0,0,0,0,"hispanic",1,1,0,8,50.77668,3.248379,.0211568,0
281282,2011,17,0,1,1,0,0,0,0,"hispanic",1,1,1,8,44.53939,3.005551,.2859156,0
282750,2011,17,1,0,1,0,0,0,0,"hispanic",1,1,1,8,45.53676,4.450697,.8850111,0
288909,2011,17,1,0,1,0,0,0,0,"hispanic",1,1,1,8,43.37207,3.916286,.0704928,0
28108,2011,18,0,1,1,0,0,0,0,"hispanic",1,1,0,8,57.38888,3.886427,.1406178,0
33902,2011,18,0,1,0,0,0,0,1,"native",1,0,0,8,59.61576,3.471098,.7223581,0
49261,2011,18,0,1,0,0,1,0,0,"black",1,0,0,8,55.21227,2.678862,.4121059,0
49269,2011,18,1,0,0,0,1,0,0,"black",1,0,1,8,67.33537,1.056386,.771073,0
57527,2011,18,0,1,0,0,0,1,0,"asian",1,0,1,8,56.86631,3.486322,.6438013,0
97648,2011,18,1,0,0,1,0,0,0,"white",1,0,0,8,64.6745,3.218563,.138383,0
146725,2011,18,1,0,1,0,0,0,0,"hispanic",1,0,0,8,58.62998,4.316263,.4789457,0
146893,2011,18,0,1,0,0,1,0,0,"black",1,0,0,8,58.17566,4.008802,.8554761,0
147566,2011,18,1,0,0,0,1,0,0,"black",1,0,1,8,58.99965,2.820548,.6734326,0
160562,2011,18,0,1,0,0,1,0,0,"black",1,0,0,8,62.16352,1.80819,.6073589,0
169797,2011,18,1,0,0,0,1,0,0,"black",1,1,0,8,62.19074,2.080046,.0239409,0
170588,2011,18,1,0,0,0,1,0,0,"black",1,0,1,8,58.08006,2.667308,.4255767,0
180197,2011,18,0,1,1,0,0,0,0,"hispanic",1,1,0,8,55.49082,2.801791,.5699817,0
182435,2011,18,0,1,1,0,0,0,0,"hispanic",1,1,0,8,61.91656,3.45239,.4141663,0
197643,2011,18,0,1,0,0,1,0,0,"black",1,0,0,8,63.08727,2.145244,.6790923,0
198122,2011,18,1,0,0,0,1,0,0,"black",1,0,0,8,58.03908,3.769793,.0531494,0
199974,2011,18,1,0,0,1,0,0,0,"white",1,0,1,8,51.63015,5.606672,.3641452,0
200157,2011,18,0,1,0,0,1,0,0,"black",1,0,0,8,58.83199,4.388579,.4412386,0
207539,2011,18,1,0,0,0,1,0,0,"black",1,0,1,8,54.66723,3.884021,.918645,0
214899,2011,18,1,0,0,1,0,0,0,"white",1,0,0,8,57.57317,1.502407,.5943266,0
229964,2011,18,0,1,0,0,1,0,0,"black",1,0,1,8,57.69149,2.625311,.2679785,0
240356,2011,18,1,0,1,0,0,0,0,"hispanic",1,1,0,8,61.39125,3.618124,.5555205,0
242408,2011,18,1,0,0,0,1,0,0,"black",1,1,0,8,59.87797,3.88131,.0080541,0
247229,2011,18,1,0,0,0,0,1,0,"asian",1,1,0,8,60.45089,3.15796,.822151,0
261443,2011,18,1,0,0,0,0,1,0,"asian",1,1,0,8,61.7449,2.920877,.6774982,0
279730,2011,18,0,1,1,0,0,0,0,"hispanic",1,0,1,8,64.13689,3.078762,.167077,0
284639,2011,18,1,0,1,0,0,0,0,"hispanic",1,1,0,8,62.19071,2.942808,.2647796,0
288299,2011,18,1,0,0,0,1,0,0,"black",0,0,1,8,62.36233,2.86772,.4138753,0
289439,2011,18,1,0,1,0,0,0,0,"hispanic",1,0,0,8,55.75393,3.314126,.6887959,0
291168,2011,18,0,1,1,0,0,0,0,"hispanic",1,0,1,8,59.60183,1.075106,.2805844,0
296538,2011,18,0,1,0,1,0,0,0,"white",1,0,0,8,61.36131,4.312922,.226346,0
8710,2011,19,1,0,0,0,0,1,0,"asian",1,1,0,8,67.18641,4.582785,.7720135,0
19194,2011,19,0,1,1,0,0,0,0,"hispanic",1,0,0,8,66.08341,3.329316,.4494315,0
21314,2011,19,0,1,0,1,0,0,0,"white",1,0,0,8,65.38118,2.567214,.2502541,0
29303,2011,19,0,1,1,0,0,0,0,"hispanic",1,1,0,8,66.90249,4.920347,.8383543,0
34398,2011,19,0,1,0,0,0,1,0,"asian",1,1,0,8,67.93835,2.579718,.7975722,0
37085,2011,19,0,1,1,0,0,0,0,"hispanic",1,1,0,8,63.69641,3.836056,.2574934,0
51642,2011,19,1,0,1,0,0,0,0,"hispanic",1,1,0,8,68.62942,1.152853,.7215814,0
78186,2011,19,1,0,0,0,1,0,0,"black",1,0,1,8,63.97691,2.637153,.6837773,0
93765,2011,19,0,1,0,0,1,0,0,"black",0,0,0,8,62.83389,2.720291,.2687472,0
95661,2011,19,0,1,0,0,1,0,0,"black",0,0,0,8,65.88469,3.328718,.5552389,0
135817,2011,19,1,0,0,0,1,0,0,"black",1,0,0,8,63.08605,1.125684,.4231572,0
145662,2011,19,1,0,0,0,1,0,0,"black",1,0,0,8,64.32538,1.376273,.5824818,0
152223,2011,19,1,0,1,0,0,0,0,"hispanic",1,0,0,8,64.69257,2.630179,.020704,0
161202,2011,19,0,1,0,0,1,0,0,"black",1,0,1,8,66.55937,3.581144,.5535501,0
171140,2011,19,1,0,0,0,1,0,0,"black",1,0,0,8,62.75182,4.789549,.7715912,0
173455,2011,19,0,1,1,0,0,0,0,"hispanic",1,1,0,8,65.20273,4.979568,.723362,0
191742,2011,19,0,1,1,0,0,0,0,"hispanic",1,0,0,8,67.64684,2.503159,.592847,0
215735,2011,19,0,1,1,0,0,0,0,"hispanic",1,0,0,8,68.2447,3.67533,.4478006,0
229094,2011,19,0,1,1,0,0,0,0,"hispanic",1,0,0,8,66.23876,2.417069,.0843769,0
230664,2011,19,1,0,1,0,0,0,0,"hispanic",1,0,0,8,64.94408,5.206948,.489234,0
236555,2011,19,1,0,1,0,0,0,0,"hispanic",1,0,0,8,60.11801,3.280208,.6937439,0
249516,2011,19,0,1,0,0,0,1,0,"asian",1,0,0,8,66.91051,4.364388,.7924019,0
254031,2011,19,0,1,0,1,0,0,0,"white",1,0,0,8,67.96045,2.075091,.4676884,0
257685,2011,19,1,0,1,0,0,0,0,"hispanic",1,0,0,8,68.38244,1.101948,.2508556,0
270982,2011,19,1,0,0,0,0,1,0,"asian",1,0,0,8,64.65128,3.540508,.0025001,0
274368,2011,19,0,1,0,0,1,0,0,"black",1,0,0,8,68.74995,3.883584,.3820724,0
277447,2011,19,1,0,1,0,0,0,0,"hispanic",0,1,0,8,62.82491,4.789868,.6372793,0
277842,2011,19,1,0,0,0,0,1,0,"asian",1,0,0,8,65.46018,3.802949,.502157,0
279835,2011,19,0,1,1,0,0,0,0,"hispanic",1,1,0,8,65.36298,2.374583,.6832591,0
281203,2011,19,1,0,0,0,1,0,0,"black",1,0,0,8,67.21173,3.253634,.0809054,0
281298,2011,19,0,1,1,0,0,0,0,"hispanic",1,0,0,8,63.47194,2.941249,.2391977,0
