id,year,classid,female,male,hispanic,white,black,asian,native,race,freelunch,ell,sped,grade,test,bump,rand,st_math
181191,2011,10,1,0,0,0,1,0,0,"black",1,0,0,7,60.23077,1.636619,.6998644,1
181887,2011,10,1,0,1,0,0,0,0,"hispanic",1,1,0,7,56.85476,2.392448,.2272576,1
184999,2011,10,0,1,0,0,1,0,0,"black",1,0,0,7,58.14399,3.413301,.5476685,1
185673,2011,10,1,0,0,0,1,0,0,"black",1,0,0,7,57.69596,4.058706,.6879042,1
217206,2011,10,1,0,1,0,0,0,0,"hispanic",1,0,1,7,59.9893,1.318995,.8331949,0
217363,2011,10,1,0,1,0,0,0,0,"hispanic",1,1,0,7,65.27801,5.02015,.5907114,1
217931,2011,10,0,1,1,0,0,0,0,"hispanic",1,1,0,7,56.99802,2.014178,.5528623,1
222950,2011,10,1,0,1,0,0,0,0,"hispanic",1,1,0,7,62.05487,3.378669,.2036733,1
246612,2011,10,0,1,1,0,0,0,0,"hispanic",1,0,1,7,65.20807,2.687857,.6903663,1
270225,2011,10,0,1,0,0,0,1,0,"asian",1,1,0,7,59.93623,1.751444,.8240617,0
273887,2011,10,0,1,0,0,0,1,0,"asian",1,0,0,7,57.21708,2.130984,.9782062,0
275347,2011,10,0,1,0,0,0,1,0,"asian",1,0,0,7,62.20247,3.340886,.5111403,1
282664,2011,10,0,1,1,0,0,0,0,"hispanic",1,1,0,7,62.49201,3.92452,.1441739,1
285248,2011,10,0,1,1,0,0,0,0,"hispanic",1,0,0,7,62.54547,3.453264,.6025671,1
297543,2011,10,0,1,0,0,0,1,0,"asian",1,0,1,7,58.89005,1.988389,.2281724,1
35885,2011,11,1,0,0,0,1,0,0,"black",1,0,1,7,65.57959,1.753075,.5153319,1
36195,2011,11,0,1,1,0,0,0,0,"hispanic",1,0,0,7,68.28043,3.643655,.0914508,1
57981,2011,11,0,1,0,1,0,0,0,"white",1,0,0,7,65.43832,5.200616,.152598,1
65810,2011,11,0,1,1,0,0,0,0,"hispanic",1,1,0,7,68.39358,3.986315,.279729,1
70872,2011,11,1,0,0,0,1,0,0,"black",1,0,0,7,67.01447,3.929833,.7643979,1
92764,2011,11,1,0,1,0,0,0,0,"hispanic",1,0,0,7,67.90572,2.539725,.5108289,1
122064,2011,11,1,0,1,0,0,0,0,"hispanic",1,1,0,7,65.05331,3.250972,.7173957,1
134004,2011,11,1,0,0,1,0,0,0,"white",1,1,0,7,61.98004,3.611051,.8998408,0
140317,2011,11,0,1,0,0,1,0,0,"black",1,0,0,7,63.55468,3.11803,.7997572,1
147030,2011,11,1,0,0,0,1,0,0,"black",0,0,0,7,64.41471,3.141498,.4885858,1
147425,2011,11,1,0,0,0,1,0,0,"black",1,0,0,7,65.09202,2.437981,.6918184,1
160562,2011,11,0,1,0,0,1,0,0,"black",1,0,0,7,64.64288,3.727361,.3579676,1
160677,2011,11,1,0,0,0,1,0,0,"black",1,0,0,7,67.06651,4.210232,.2706517,1
167687,2011,11,0,1,0,0,1,0,0,"black",0,0,0,7,66.60554,1.882292,.1480628,1
168631,2011,11,1,0,0,0,1,0,0,"black",0,0,0,7,63.83942,3.680137,.9859878,0
174059,2011,11,1,0,0,0,1,0,0,"black",1,1,0,7,66.6873,2.164428,.2639743,1
185900,2011,11,1,0,0,0,1,0,0,"black",1,0,0,7,65.48325,1.546712,.1817515,1
192622,2011,11,0,1,1,0,0,0,0,"hispanic",1,0,1,7,64.04082,1.237218,.9703334,0
229517,2011,11,1,0,1,0,0,0,0,"hispanic",1,0,0,7,62.64549,2.46464,.1575872,1
230487,2011,11,0,1,1,0,0,0,0,"hispanic",1,1,0,7,66.56741,1.862451,.967738,0
230734,2011,11,1,0,1,0,0,0,0,"hispanic",0,0,1,7,62.55775,2.849516,.1289642,1
246151,2011,11,0,1,1,0,0,0,0,"hispanic",1,0,0,7,68.67148,3.109967,.418008,1
246611,2011,11,1,0,1,0,0,0,0,"hispanic",1,0,1,7,67.70844,4.937097,.7390294,1
274015,2011,11,1,0,0,0,1,0,0,"black",1,1,0,7,63.17649,1.440804,.3601291,1
285405,2011,11,1,0,0,0,1,0,0,"black",0,0,0,7,66.36814,3.367983,.6840193,1
286200,2011,11,0,1,0,0,1,0,0,"black",1,0,0,7,63.83974,2.515615,.5197383,1
297037,2011,11,1,0,0,0,0,1,0,"asian",1,0,0,7,62.11934,1.906127,.8364226,0
298414,2011,11,1,0,0,0,0,1,0,"asian",1,0,1,7,62.29399,2.382814,.8899873,0
21764,2011,12,0,1,0,0,1,0,0,"black",1,0,0,7,72.02826,3.433259,.215478,1
29547,2011,12,0,1,1,0,0,0,0,"hispanic",1,0,0,7,67.56837,2.578134,.8812118,0
31794,2011,12,1,0,1,0,0,0,0,"hispanic",1,0,0,7,65.13879,3.815197,.8442712,0
58076,2011,12,0,1,0,0,1,0,0,"black",1,0,0,7,69.43752,2.948174,.98171,0
73485,2011,12,1,0,0,0,1,0,0,"black",1,0,0,7,70.86172,3.343115,.3550254,1
75596,2011,12,0,1,1,0,0,0,0,"hispanic",0,0,0,7,69.47379,3.580649,.956479,0
100860,2011,12,0,1,0,1,0,0,0,"white",1,0,0,7,71.30223,2.085382,.4334052,1
141162,2011,12,0,1,0,0,1,0,0,"black",0,0,0,7,69.00662,1.376552,.9532803,0
147199,2011,12,1,0,0,0,1,0,0,"black",1,0,0,7,67.16107,4.933248,.9167131,0
174728,2011,12,1,0,0,0,1,0,0,"black",1,0,0,7,66.78709,2.224311,.4044035,1
181347,2011,12,0,1,1,0,0,0,0,"hispanic",1,0,0,7,72.64566,4.071722,.4571805,1
186950,2011,12,0,1,0,0,1,0,0,"black",1,0,0,7,70.46835,3.618512,.5811849,1
199593,2011,12,1,0,0,0,1,0,0,"black",1,0,0,7,68.86178,2.588097,.9914162,0
210010,2011,12,0,1,0,0,1,0,0,"black",0,0,0,7,66.68525,2.345557,.8849446,0
222340,2011,12,1,0,1,0,0,0,0,"hispanic",1,0,1,7,64.80707,3.143315,.9896265,0
225389,2011,12,0,1,1,0,0,0,0,"hispanic",0,1,0,7,68.58384,2.90689,.7166754,1
229019,2011,12,1,0,1,0,0,0,0,"hispanic",1,0,0,7,66.41226,1.326101,.582853,1
242734,2011,12,1,0,1,0,0,0,0,"hispanic",0,0,0,7,73.13746,3.666449,.2857086,1
243243,2011,12,1,0,0,0,1,0,0,"black",0,0,0,7,65.94199,2.298158,.8762374,0
249586,2011,12,0,1,0,0,0,1,0,"asian",1,1,0,7,67.08564,3.41205,.963296,0
251906,2011,12,1,0,1,0,0,0,0,"hispanic",1,1,0,7,72.05893,4.361806,.5830826,1
266587,2011,12,0,1,1,0,0,0,0,"hispanic",1,0,0,7,67.87306,3.487452,.2238371,1
281688,2011,12,0,1,1,0,0,0,0,"hispanic",1,0,0,7,68.2191,2.679113,.5828719,1
288226,2011,12,1,0,0,0,1,0,0,"black",1,0,0,7,73.59267,2.169677,.4461684,1
9112,2011,13,1,0,0,1,0,0,0,"white",1,0,0,7,73.91324,2.966552,.85709,0
15013,2011,13,0,1,0,1,0,0,0,"white",1,0,0,7,76.70004,3.628555,.2835002,1
20875,2011,13,1,0,0,1,0,0,0,"white",0,0,0,7,71.12283,2.081899,.9839552,0
30949,2011,13,1,0,1,0,0,0,0,"hispanic",1,0,0,7,74.57176,3.039498,.6875945,1
80912,2011,13,1,0,0,0,1,0,0,"black",1,0,0,7,75.52189,4.298797,.3199247,1
93668,2011,13,0,1,1,0,0,0,0,"hispanic",1,0,0,7,73.66424,3.629727,.7497351,0
103181,2011,13,1,0,0,0,1,0,0,"black",0,0,0,7,75.05677,2.448971,.4591416,0
104159,2011,13,1,0,0,0,1,0,0,"black",1,0,0,7,72.79449,3.728606,.8146463,0
146068,2011,13,1,0,0,0,1,0,0,"black",1,1,0,7,72.91226,2.336146,.0648857,1
159447,2011,13,0,1,1,0,0,0,0,"hispanic",1,1,0,7,74.8934,4.021864,.2527699,1
172773,2011,13,1,0,0,0,0,0,1,"native",0,0,0,7,72.58293,2.000708,.5840436,1
175530,2011,13,0,1,0,0,1,0,0,"black",1,0,0,7,76.44661,2.523349,.1779867,1
216015,2011,13,0,1,1,0,0,0,0,"hispanic",1,0,0,7,74.89251,1.403858,.1536241,1
216262,2011,13,1,0,1,0,0,0,0,"hispanic",1,0,0,7,75.13721,.3881066,.9969426,0
217172,2011,13,0,1,1,0,0,0,0,"hispanic",1,0,0,7,68.44564,2.347186,.8872333,0
219282,2011,13,0,1,0,0,1,0,0,"black",1,0,0,7,74.62348,3.45674,.0826059,1
223534,2011,13,1,0,1,0,0,0,0,"hispanic",0,0,0,7,76.41411,4.217963,.7250593,1
225864,2011,13,1,0,1,0,0,0,0,"hispanic",1,0,0,7,73.84593,3.832392,.7190573,0
242416,2011,13,0,1,1,0,0,0,0,"hispanic",1,0,0,7,70.51907,1.080883,.0887135,1
246396,2011,13,1,0,0,0,0,1,0,"asian",1,0,0,7,73.9976,4.052697,.6651352,0
247239,2011,13,0,1,0,0,0,1,0,"asian",1,0,1,7,73.04315,4.500833,.7615254,0
275048,2011,13,1,0,1,0,0,0,0,"hispanic",1,1,0,7,74.98458,3.334418,.5578111,1
278834,2011,13,1,0,1,0,0,0,0,"hispanic",0,0,0,7,73.263,3.13384,.7500067,1
284425,2011,13,0,1,1,0,0,0,0,"hispanic",0,0,0,7,74.78249,3.257769,.6340943,1
285520,2011,13,1,0,1,0,0,0,0,"hispanic",1,1,0,7,72.0263,1.576227,.795465,1
285888,2011,13,1,0,1,0,0,0,0,"hispanic",1,0,0,7,73.90117,3.004578,.6333439,1
287004,2011,13,0,1,1,0,0,0,0,"hispanic",1,0,0,7,74.13522,1.361226,.7180001,1
288051,2011,13,1,0,1,0,0,0,0,"hispanic",1,1,0,7,70.75087,2.835614,.5125006,1
298540,2011,13,1,0,0,0,0,1,0,"asian",0,0,0,7,75.90984,1.986668,.6498581,0
31812,2011,14,1,0,0,0,0,1,0,"asian",1,0,0,7,74.85789,3.480833,.4556689,0
32229,2011,14,1,0,0,0,1,0,0,"black",0,0,0,7,76.53152,1.915808,.6397987,0
37305,2011,14,1,0,0,0,1,0,0,"black",0,0,0,7,73.35798,3.606282,.8745022,0
37495,2011,14,0,1,1,0,0,0,0,"hispanic",1,1,1,7,75.79714,1.107413,.6542169,0
52009,2011,14,1,0,0,1,0,0,0,"white",0,0,0,7,76.9108,2.812916,.1873977,0
56108,2011,14,0,1,1,0,0,0,0,"hispanic",1,0,1,7,82.35551,1.92603,.2215364,1
57989,2011,14,0,1,1,0,0,0,0,"hispanic",1,0,1,7,76.66211,3.94931,.9946076,0
65715,2011,14,0,1,1,0,0,0,0,"hispanic",1,1,0,7,76.78835,4.274793,.6925611,0
66539,2011,14,0,1,1,0,0,0,0,"hispanic",1,0,1,7,78.45287,4.262211,.4936379,1
74545,2011,14,0,1,0,0,1,0,0,"black",1,0,0,7,80.72273,2.61596,.0653842,1
92869,2011,14,1,0,0,0,1,0,0,"black",1,0,0,7,75.26332,3.480402,.7891185,0
147572,2011,14,1,0,0,0,1,0,0,"black",1,0,0,7,76.21153,4.376371,.8947188,0
148021,2011,14,1,0,0,0,1,0,0,"black",0,0,0,7,76.50706,1.621524,.7523423,0
167232,2011,14,1,0,0,1,0,0,0,"white",0,0,0,7,76.79436,2.366194,.6146805,0
171889,2011,14,0,1,1,0,0,0,0,"hispanic",0,0,0,7,79.09208,3.79674,.0581079,0
173965,2011,14,0,1,1,0,0,0,0,"hispanic",0,0,0,7,77.20925,2.571725,.5077483,0
177728,2011,14,1,0,1,0,0,0,0,"hispanic",1,0,0,7,74.35545,1.642956,.3105495,0
183826,2011,14,0,1,1,0,0,0,0,"hispanic",0,1,0,7,76.09113,1.350781,.1722457,1
188313,2011,14,0,1,0,1,0,0,0,"white",1,0,0,7,82.37907,4.002051,.0601409,1
226046,2011,14,1,0,1,0,0,0,0,"hispanic",1,0,1,7,78.24369,3.190238,.8611612,0
227051,2011,14,0,1,1,0,0,0,0,"hispanic",1,1,1,7,81.89571,2.762234,.2561734,1
246391,2011,14,1,0,0,0,0,1,0,"asian",1,0,0,7,75.69198,3.442428,.7729375,0
246723,2011,14,0,1,1,0,0,0,0,"hispanic",1,0,0,7,75.72858,1.579427,.3847033,0
247623,2011,14,0,1,1,0,0,0,0,"hispanic",0,0,0,7,77.12234,2.14871,.5243599,0
261849,2011,14,0,1,0,1,0,0,0,"white",0,0,0,7,76.18998,2.787701,.9366727,0
265326,2011,14,0,1,1,0,0,0,0,"hispanic",1,0,0,7,78.76125,3.630971,.7350531,0
268533,2011,14,1,0,0,1,0,0,0,"white",1,0,0,7,78.58966,2.654332,.5017735,0
283769,2011,14,1,0,1,0,0,0,0,"hispanic",1,1,0,7,84.0554,4.468808,.181147,1
286804,2011,14,1,0,0,0,1,0,0,"black",1,0,0,7,76.11475,2.894417,.5547896,0
296929,2011,14,0,1,0,0,0,1,0,"asian",1,0,0,7,73.75214,3.14296,.6160423,0
10460,2011,15,0,1,0,1,0,0,0,"white",0,0,0,7,84.27563,3.667765,.6494646,0
12103,2011,15,1,0,0,0,0,1,0,"asian",1,0,0,7,88.01234,3.070866,.1445104,1
15504,2011,15,1,0,0,1,0,0,0,"white",1,0,0,7,81.63629,3.161414,.4208927,0
56193,2011,15,1,0,1,0,0,0,0,"hispanic",1,0,0,7,86.99536,1.570258,.7841275,0
56990,2011,15,1,0,0,0,0,1,0,"asian",0,0,0,7,83.81835,2.671862,.5252382,0
65633,2011,15,1,0,0,0,1,0,0,"black",0,0,0,7,82.76073,3.794449,.7391812,0
77594,2011,15,1,0,1,0,0,0,0,"hispanic",1,0,0,7,82.18053,3.519315,.6279203,0
112266,2011,15,1,0,0,0,0,1,0,"asian",0,0,0,7,81.77477,2.83077,.1609865,0
120619,2011,15,1,0,0,0,0,1,0,"asian",0,0,0,7,85.91548,1.390054,.2493499,0
124564,2011,15,1,0,0,1,0,0,0,"white",0,0,0,7,84.21823,3.287114,.6594049,0
146904,2011,15,1,0,0,0,1,0,0,"black",1,0,0,7,84.04859,3.103765,.1321995,1
149458,2011,15,0,1,0,0,1,0,0,"black",1,0,0,7,81.82539,2.15933,.3824795,0
165182,2011,15,1,0,1,0,0,0,0,"hispanic",1,0,0,7,81.17641,2.918588,.5977086,0
172935,2011,15,1,0,0,0,1,0,0,"black",0,0,0,7,87.69214,2.037745,.1837822,0
191578,2011,15,1,0,1,0,0,0,0,"hispanic",0,0,0,7,80.93119,2.780285,.6577172,0
194974,2011,15,0,1,1,0,0,0,0,"hispanic",0,0,0,7,85.27783,1.868017,.8814868,0
201549,2011,15,1,0,0,0,1,0,0,"black",1,0,1,7,83.91946,4.198978,.0645581,1
201788,2011,15,0,1,0,0,1,0,0,"black",1,0,0,7,83.09502,2.811557,.3316792,0
216874,2011,15,0,1,1,0,0,0,0,"hispanic",1,1,0,7,84.14094,1.752731,.4478202,0
248542,2011,15,0,1,1,0,0,0,0,"hispanic",0,0,0,7,87.6159,3.792946,.1202688,0
251940,2011,15,1,0,1,0,0,0,0,"hispanic",0,0,0,7,82.16112,3.333668,.5920383,0
252138,2011,15,1,0,1,0,0,0,0,"hispanic",1,0,0,7,84.14816,2.049713,.4621869,0
262335,2011,15,0,1,1,0,0,0,0,"hispanic",1,1,0,7,83.60838,2.658496,.4095843,0
268780,2011,15,1,0,0,0,0,1,0,"asian",1,0,0,7,83.84393,2.467795,.0744585,1
270000,2011,15,1,0,0,0,0,1,0,"asian",0,0,0,7,81.80735,1.592536,.5976704,0
280953,2011,15,0,1,1,0,0,0,0,"hispanic",1,1,0,7,79.36565,.3560343,.5094241,0
282657,2011,15,0,1,1,0,0,0,0,"hispanic",1,1,0,7,84.35044,2.196754,.7942079,0
289574,2011,15,0,1,0,1,0,0,0,"white",0,0,0,7,82.37331,4.321636,.3492156,0
4095,2011,16,0,1,1,0,0,0,0,"hispanic",1,1,0,7,93.24369,2.199347,.4252605,0
13172,2011,16,1,0,0,1,0,0,0,"white",0,0,0,7,107.8301,2.01817,.957418,0
14121,2011,16,1,0,0,0,0,1,0,"asian",1,0,0,7,88.67122,2.783705,.4361381,0
29407,2011,16,1,0,0,0,0,1,0,"asian",0,0,0,7,90.17798,3.555817,.4636307,0
31257,2011,16,1,0,0,0,0,1,0,"asian",1,0,0,7,88.91299,.9420838,.1478518,1
48922,2011,16,0,1,0,0,1,0,0,"black",0,0,0,7,89.72642,3.134803,.1762341,0
54186,2011,16,0,1,0,0,1,0,0,"black",0,0,0,7,88.13641,3.709092,.1492556,0
84859,2011,16,0,1,0,1,0,0,0,"white",0,0,0,7,94.69975,2.87508,.585936,0
88387,2011,16,1,0,0,0,0,1,0,"asian",0,0,0,7,89.44159,2.913162,.9148001,0
91076,2011,16,1,0,0,1,0,0,0,"white",0,0,0,7,111.5632,3.738615,.1105213,0
142370,2011,16,1,0,0,0,0,1,0,"asian",0,0,0,7,90.02319,1.666692,.1780412,0
142591,2011,16,1,0,0,0,1,0,0,"black",0,0,0,7,97.48622,2.89597,.6924339,0
177252,2011,16,0,1,0,0,0,1,0,"asian",0,0,0,7,107.1411,1.825136,.2710378,0
177581,2011,16,1,0,0,0,1,0,0,"black",0,0,0,7,102.339,3.101016,.2848725,0
180628,2011,16,0,1,1,0,0,0,0,"hispanic",1,0,0,7,95.30833,3.111713,.7051659,0
183038,2011,16,1,0,1,0,0,0,0,"hispanic",0,0,0,7,97.18089,2.433086,.1527448,0
222490,2011,16,1,0,1,0,0,0,0,"hispanic",1,0,0,7,90.00173,1.842837,.0237062,1
252888,2011,16,0,1,1,0,0,0,0,"hispanic",1,0,0,7,89.94588,2.90076,.5460327,0
280964,2011,16,1,0,1,0,0,0,0,"hispanic",1,0,0,7,88.03236,2.910655,.5778729,0
282208,2011,16,0,1,0,1,0,0,0,"white",0,0,0,7,100.1672,2.356086,.337175,0
293344,2011,16,1,0,0,1,0,0,0,"white",0,0,0,7,102.8593,2.457873,.5510116,0
296071,2011,16,0,1,0,0,0,1,0,"asian",1,0,0,7,96.41451,2.957997,.9795111,0
297672,2011,16,0,1,0,0,0,1,0,"asian",1,0,0,7,100.8236,5.598075,.5071972,0
297901,2011,16,0,1,0,0,0,1,0,"asian",0,0,0,7,87.71857,2.053529,.5562745,0
299267,2011,16,0,1,0,0,0,1,0,"asian",1,0,0,7,94.34554,1.619485,.0493286,1
31197,2011,17,1,0,1,0,0,0,0,"hispanic",1,0,1,8,49.02397,2.106447,.464841,1
56187,2011,17,0,1,1,0,0,0,0,"hispanic",1,0,1,8,49.95064,1.95331,.0040346,1
91865,2011,17,1,0,0,0,1,0,0,"black",1,0,0,8,43.85953,3.085745,.9342604,0
106310,2011,17,1,0,0,0,1,0,0,"black",1,0,0,8,57.44752,3.50576,.9153103,0
112384,2011,17,0,1,0,1,0,0,0,"white",1,1,1,8,36.0041,2.256857,.5906935,1
116978,2011,17,0,1,1,0,0,0,0,"hispanic",1,1,1,8,52.29234,4.64256,.7355806,1
146364,2011,17,1,0,0,0,1,0,0,"black",1,0,1,8,48.6174,3.657469,.7236855,1
150962,2011,17,1,0,1,0,0,0,0,"hispanic",1,1,0,8,50.46577,3.413749,.2851033,1
163064,2011,17,1,0,0,0,1,0,0,"black",1,0,0,8,55.60355,1.900899,.2889046,1
168886,2011,17,0,1,0,0,1,0,0,"black",1,0,1,8,55.7603,2.609527,.467022,1
172202,2011,17,1,0,0,0,1,0,0,"black",1,1,0,8,34.08062,3.027218,.11289,1
199731,2011,17,0,1,0,0,1,0,0,"black",1,0,1,8,42.39556,2.633791,.2519132,1
201397,2011,17,0,1,0,0,1,0,0,"black",1,0,0,8,57.79147,2.873234,.4509819,1
207593,2011,17,0,1,0,0,1,0,0,"black",1,1,0,8,57.53713,1.525823,.2347885,1
209491,2011,17,1,0,0,0,1,0,0,"black",1,1,1,8,43.12879,2.730301,.2104304,1
216025,2011,17,0,1,1,0,0,0,0,"hispanic",1,0,1,8,54.32906,1.9884,.0974478,1
216278,2011,17,1,0,1,0,0,0,0,"hispanic",1,0,1,8,52.27012,3.573785,.7624056,1
217359,2011,17,0,1,1,0,0,0,0,"hispanic",1,1,1,8,33.7572,3.496399,.8391052,0
218221,2011,17,1,0,0,0,0,0,1,"native",1,0,1,8,55.22296,2.563658,.6871719,1
221841,2011,17,1,0,0,0,1,0,0,"black",1,1,0,8,41.22892,4.961596,.9536964,0
222486,2011,17,1,0,1,0,0,0,0,"hispanic",1,1,0,8,53.08193,2.526521,.0671542,1
225801,2011,17,1,0,1,0,0,0,0,"hispanic",1,1,0,8,62.99687,3.640271,.5696023,1
227944,2011,17,1,0,1,0,0,0,0,"hispanic",1,1,1,8,55.31596,6.718006,.3285781,1
257738,2011,17,0,1,0,0,1,0,0,"black",1,0,0,8,48.79716,2.747966,.326184,1
261681,2011,17,1,0,0,0,1,0,0,"black",1,0,0,8,56.93999,2.663566,.6552002,1
267153,2011,17,1,0,1,0,0,0,0,"hispanic",1,0,0,8,54.87791,2.242084,.2890733,1
267506,2011,17,1,0,1,0,0,0,0,"hispanic",1,0,1,8,57.76369,3.634272,.3722628,1
273679,2011,17,0,1,1,0,0,0,0,"hispanic",1,1,1,8,51.65915,3.05406,.6434073,1
275649,2011,17,1,0,1,0,0,0,0,"hispanic",1,1,1,8,53.62215,.8428184,.000604,1
281822,2011,17,0,1,1,0,0,0,0,"hispanic",1,0,1,8,52.50911,3.318859,.9945475,0
284391,2011,17,1,0,1,0,0,0,0,"hispanic",1,1,1,8,52.2764,2.477562,.3170171,1
290100,2011,17,1,0,0,0,1,0,0,"black",1,1,0,8,54.76941,4.086175,.5606273,1
28962,2011,18,1,0,1,0,0,0,0,"hispanic",1,1,0,8,57.50249,2.064797,.8264227,0
30284,2011,18,1,0,0,0,0,1,0,"asian",1,0,1,8,64.75111,2.933428,.4611312,1
49053,2011,18,1,0,0,0,1,0,0,"black",1,0,1,8,57.55294,4.231756,.9445487,0
68175,2011,18,0,1,1,0,0,0,0,"hispanic",1,0,0,8,56.68365,3.016281,.8567868,0
87325,2011,18,0,1,0,0,1,0,0,"black",1,0,0,8,57.58199,1.853263,.4149073,1
93793,2011,18,1,0,1,0,0,0,0,"hispanic",1,0,1,8,66.72639,4.264734,.2152639,1
123148,2011,18,0,1,0,0,0,0,1,"native",0,0,0,8,64.68349,3.594579,.300663,1
156085,2011,18,1,0,0,0,1,0,0,"black",1,1,0,8,64.51649,2.696566,.766684,1
163289,2011,18,1,0,0,0,1,0,0,"black",0,0,1,8,62.95488,2.549986,.4903319,1
181765,2011,18,1,0,0,0,1,0,0,"black",1,0,0,8,64.01852,2.149913,.5966662,1
183298,2011,18,1,0,0,0,1,0,0,"black",1,0,1,8,61.32112,4.926945,.1604733,1
194112,2011,18,1,0,0,0,1,0,0,"black",1,0,0,8,64.4119,1.875635,.1330006,1
206857,2011,18,1,0,1,0,0,0,0,"hispanic",1,0,0,8,63.32955,3.019958,.6409634,1
208292,2011,18,0,1,0,0,1,0,0,"black",1,0,1,8,60.25409,2.709935,.2109678,1
209179,2011,18,1,0,0,0,1,0,0,"black",1,0,0,8,59.59794,4.202563,.8891058,0
209617,2011,18,0,1,0,0,1,0,0,"black",1,0,0,8,61.08892,3.380969,.4423509,1
218753,2011,18,0,1,0,0,1,0,0,"black",0,0,0,8,62.54016,2.697988,.025843,1
222157,2011,18,0,1,1,0,0,0,0,"hispanic",1,0,1,8,63.36202,3.765035,.3020927,1
247920,2011,18,0,1,1,0,0,0,0,"hispanic",1,0,1,8,64.00148,2.498124,.0922135,1
248525,2011,18,1,0,1,0,0,0,0,"hispanic",0,0,0,8,64.27019,3.914363,.5094959,1
248579,2011,18,0,1,1,0,0,0,0,"hispanic",1,0,1,8,65.80978,2.11847,.7244161,1
251950,2011,18,0,1,1,0,0,0,0,"hispanic",1,1,0,8,58.18576,3.367488,.3258962,1
258215,2011,18,0,1,0,0,1,0,0,"black",1,0,0,8,66.3222,4.999244,.1443303,1
271529,2011,18,0,1,1,0,0,0,0,"hispanic",1,1,0,8,65.58928,4.256603,.1382818,1
272983,2011,18,0,1,0,1,0,0,0,"white",1,0,1,8,63.10534,3.946374,.2812657,1
283400,2011,18,0,1,0,0,1,0,0,"black",1,0,0,8,62.12645,3.014777,.7555568,1
285434,2011,18,0,1,1,0,0,0,0,"hispanic",1,1,0,8,63.1193,4.209986,.2596761,1
292455,2011,18,1,0,0,1,0,0,0,"white",0,0,1,8,62.19841,3.607309,.2890414,1
37490,2011,19,1,0,1,0,0,0,0,"hispanic",1,0,0,8,70.44701,2.845223,.3533242,1
56835,2011,19,0,1,1,0,0,0,0,"hispanic",1,1,0,8,69.93746,4.652322,.507594,1
65906,2011,19,1,0,0,0,1,0,0,"black",0,0,0,8,72.8838,3.868494,.5451195,1
67155,2011,19,1,0,0,0,1,0,0,"black",1,0,0,8,66.56896,2.56795,.3902794,1
74178,2011,19,0,1,0,0,1,0,0,"black",1,0,0,8,70.28825,4.164934,.2552984,1
84310,2011,19,1,0,1,0,0,0,0,"hispanic",1,0,0,8,65.2007,1.559644,.6250249,1
93017,2011,19,0,1,0,0,0,0,1,"native",1,0,0,8,71.27798,4.877403,.1969506,1
102340,2011,19,1,0,0,0,1,0,0,"black",1,0,0,8,62.30183,2.053582,.92168,0
104549,2011,19,0,1,0,0,1,0,0,"black",0,0,0,8,67.4632,4.466399,.3495402,1
106870,2011,19,1,0,0,0,1,0,0,"black",1,0,0,8,71.17646,2.352674,.9381005,0
106876,2011,19,1,0,0,0,1,0,0,"black",1,0,0,8,64.96774,3.066561,.9454671,0
133606,2011,19,1,0,0,1,0,0,0,"white",1,0,0,8,68.21255,3.581884,.7152073,1
143804,2011,19,0,1,0,0,1,0,0,"black",1,1,0,8,73.06359,3.237668,.1159117,1
145174,2011,19,1,0,0,0,1,0,0,"black",1,0,0,8,64.18807,1.195281,.9403059,0
145639,2011,19,1,0,0,0,1,0,0,"black",1,1,0,8,67.27013,2.512958,.4908029,1
147968,2011,19,1,0,0,0,1,0,0,"black",0,0,0,8,72.51404,3.129098,.0116854,1
158560,2011,19,0,1,0,1,0,0,0,"white",0,0,1,8,68.38403,2.678907,.010037,1
168360,2011,19,1,0,0,0,1,0,0,"black",1,0,0,8,66.52337,3.701133,.0259559,1
173968,2011,19,1,0,0,0,1,0,0,"black",1,0,0,8,67.9593,2.9524,.2082857,1
174331,2011,19,0,1,0,0,1,0,0,"black",1,0,0,8,67.07169,2.764539,.5447707,1
184171,2011,19,0,1,0,0,1,0,0,"black",1,0,0,8,72.44481,4.215311,.3981816,1
215101,2011,19,0,1,0,0,1,0,0,"black",0,0,0,8,70.95612,3.721511,.5433314,1
218446,2011,19,0,1,1,0,0,0,0,"hispanic",1,0,1,8,67.04025,5.321081,.9439396,0
218843,2011,19,1,0,1,0,0,0,0,"hispanic",1,0,0,8,66.79132,2.329384,.5135522,1
220238,2011,19,0,1,1,0,0,0,0,"hispanic",1,1,0,8,64.00189,.7114574,.1568035,1
220337,2011,19,0,1,0,0,1,0,0,"black",1,0,0,8,67.19363,3.702047,.9507375,0
222365,2011,19,1,0,1,0,0,0,0,"hispanic",1,0,0,8,67.58237,2.815371,.1915393,1
225987,2011,19,0,1,1,0,0,0,0,"hispanic",1,0,0,8,67.88423,3.279127,.5293751,1
226211,2011,19,1,0,1,0,0,0,0,"hispanic",1,0,0,8,70.57121,3.202995,.3566101,1
227625,2011,19,0,1,0,0,1,0,0,"black",0,0,0,8,66.49411,1.817911,.360637,1
246094,2011,19,1,0,1,0,0,0,0,"hispanic",1,0,0,8,68.19225,2.393037,.6263829,1
248903,2011,19,1,0,0,0,0,1,0,"asian",0,0,0,8,65.50409,2.139221,.2291572,1
